"TypeCode","FreqCode","RefPeriodId","RefYear","RefMonth","Period","ReporterCode","ReporterISO","ReporterDesc","FlowCode","FlowDesc","PartnerCode","PartnerISO","PartnerDesc","Partner2Code","Partner2ISO","Partner2Desc","ClassificationCode","ClassificationSearchCode","IsOriginalClassification","CmdCode","CmdDesc","AggrLevel","IsLeaf","CustomsCode","CustomsDesc","MosCode","MotCode","MotDesc","QtyUnitCode","QtyUnitAbbr","Qty","IsQtyEstimated","AltQtyUnitCode","AltQtyUnitAbbr","AtlQty","IsAltQtyEstimated","NetWgt","IsNetWgtEstimated","GrossWgt","IsGrossWgtEstimated","Cifvalue","Fobvalue","PrimaryValue","LegacyEstimationFlag","IsReported","IsAggregate",
"C","A","20210101","2021","52","2021","300","GRC","Greece","X","Export","876","WLF","Wallis and Futuna Isds","0","W00","World","H5","HS","true","190219","Food preparations; pasta, uncooked (excluding that containing eggs), not stuffed or otherwise prepared","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","899","false","8","kg","899","false","899","false","0","false","0","9406.334","9406.334","0","false","true",
"C","A","20210101","2021","52","2021","340","HND","Honduras","X","Export","136","CYM","Cayman Isds","0","W00","World","H5","HS","true","190219","Food preparations; pasta, uncooked (excluding that containing eggs), not stuffed or otherwise prepared","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","281.01","false","8","kg","281.01","false","281.01","false","0","false","0","738.24","738.24","0","true","false",
"C","A","20210101","2021","52","2021","344","HKG","China, Hong Kong SAR","X","Export","316","GUM","Guam","0","W00","World","H5","HS","true","190219","Food preparations; pasta, uncooked (excluding that containing eggs), not stuffed or otherwise prepared","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","21506","false","8","kg","21506","false","21506","false","0","false","0","48001.154","48001.154","0","true","false",
"C","A","20210101","2021","52","2021","344","HKG","China, Hong Kong SAR","X","Export","580","MNP","N. Mariana Isds","0","W00","World","H5","HS","true","190219","Food preparations; pasta, uncooked (excluding that containing eggs), not stuffed or otherwise prepared","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1020","false","8","kg","1020","false","1020","false","0","false","0","1144.952","1144.952","0","true","false",
"C","A","20210101","2021","52","2021","276","DEU","Germany","X","Export","20","AND","Andorra","0","W00","World","H5","HS","true","1905","Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1425","false","8","kg","1425","false","1425","false","0","false","0","12722.423","12722.423","0","false","true",
"C","A","20210101","2021","52","2021","276","DEU","Germany","X","Export","60","BMU","Bermuda","0","W00","World","H5","HS","true","1905","Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4548","false","8","kg","4548","false","4548","false","0","false","0","28732.584","28732.584","0","false","true",
"C","A","20210101","2021","52","2021","276","DEU","Germany","X","Export","292","GIB","Gibraltar","0","W00","World","H5","HS","true","1905","Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","523","false","8","kg","523","false","523","false","0","false","0","3146.076","3146.076","0","false","true",
"C","A","20210101","2021","52","2021","276","DEU","Germany","X","Export","304","GRL","Greenland","0","W00","World","H5","HS","true","1905","Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","14","false","8","kg","14","false","14","false","0","false","0","349.433","349.433","0","false","true",
"C","A","20210101","2021","52","2021","276","DEU","Germany","X","Export","674","SMR","San Marino","0","W00","World","H5","HS","true","1905","Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","7200","false","8","kg","7200","false","7200","false","0","false","0","26578.142","26578.142","0","false","true",
"C","A","20210101","2021","52","2021","300","GRC","Greece","X","Export","292","GIB","Gibraltar","0","W00","World","H5","HS","true","1905","Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6","false","8","kg","6","false","6","false","0","false","0","37.848","37.848","0","false","true",
"C","A","20210101","2021","52","2021","300","GRC","Greece","X","Export","584","MHL","Marshall Isds","0","W00","World","H5","HS","true","1905","Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1182","false","8","kg","1182","false","1182","false","0","false","0","5162.661","5162.661","0","false","true",
"C","A","20210101","2021","52","2021","300","GRC","Greece","X","Export","876","WLF","Wallis and Futuna Isds","0","W00","World","H5","HS","true","1905","Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1627","false","8","kg","1627","false","1627","false","0","false","0","14473.193","14473.193","0","false","true",
"C","A","20210101","2021","52","2021","328","GUY","Guyana","X","Export","92","VGB","Br. Virgin Isds","0","W00","World","H5","HS","true","1905","Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","476.84","false","5","u","1714","false","476.84","false","0","false",,"2700.248","2700.248","0","false","true",
"C","A","20210101","2021","52","2021","328","GUY","Guyana","X","Export","500","MSR","Montserrat","0","W00","World","H5","HS","true","1905","Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2870","false","5","u","4270","false","2870","false","0","false",,"3250.099","3250.099","0","false","true",
"C","A","20210101","2021","52","2021","328","GUY","Guyana","X","Export","796","TCA","Turks and Caicos Isds","0","W00","World","H5","HS","true","1905","Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","8","false","5","u","16","false","8","false","0","false",,"16.038","16.038","0","false","true",
"C","A","20210101","2021","52","2021","340","HND","Honduras","X","Export","136","CYM","Cayman Isds","0","W00","World","H5","HS","true","1905","Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","24278.99","false","8","kg","24278.99","false","24278.99","false","0","false","0","61923.71","61923.71","0","false","true",
"C","A","20210101","2021","52","2021","344","HKG","China, Hong Kong SAR","X","Export","316","GUM","Guam","0","W00","World","H5","HS","true","1905","Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6627","false","8","kg","6627","false","6627","false","0","false","0","27455.052","27455.052","0","false","true",
"C","A","20210101","2021","52","2021","344","HKG","China, Hong Kong SAR","X","Export","533","ABW","Aruba","0","W00","World","H5","HS","true","1905","Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","135","false","8","kg","135","false","135","false","0","false","0","1561.123","1561.123","0","false","true",
"C","A","20210101","2021","52","2021","372","IRL","Ireland","M","Import","666","SPM","Saint Pierre and Miquelon","0","W00","World","H5","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1398.586","true","-1","N/A","0","false","1398.586","true","0","false","17555.414",,"17555.414","6","false","true",
"C","A","20210101","2021","52","2021","418","LAO","Lao People's Dem. Rep.","M","Import","336","VAT","Holy See (Vatican City State)","0","W00","World","H5","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","600","false","8","kg","600","false","600","false","0","false","120","0","120","0","false","true",
"C","A","20210101","2021","52","2021","384","CIV","Côte d'Ivoire","M","Import","238","FLK","Falkland Isds (Malvinas)","0","W00","World","H5","HS","true","110812","Starch; maize (corn) starch","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","18000","false","8","kg","18000","false","18000","false","0","false","9183.155",,"9183.155","0","true","false",
"C","A","20210101","2021","52","2021","454","MWI","Malawi","M","Import","796","TCA","Turks and Caicos Isds","0","W00","World","H5","HS","true","110812","Starch; maize (corn) starch","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","400","false","8","kg","400","false","400","false","0","false","460.219",,"460.219","0","false","true",
"C","A","20210101","2021","52","2021","478","MRT","Mauritania","M","Import","20","AND","Andorra","0","W00","World","H5","HS","true","190120","Food preparations; mixes and doughs for the preparation of bread, pastry, cakes, biscuits and other bakers' wares","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2600","false","8","kg","2600","false","2600","false","0","false","1774.42","0","1774.42","0","true","false",
"C","A","20210101","2021","52","2021","372","IRL","Ireland","M","Import","796","TCA","Turks and Caicos Isds","0","W00","World","H5","HS","true","190219","Food preparations; pasta, uncooked (excluding that containing eggs), not stuffed or otherwise prepared","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","28.437","true","-1","N/A","0","false","28.437","true","0","false","502.665",,"502.665","6","true","false",
"C","A","20210101","2021","52","2021","372","IRL","Ireland","M","Import","136","CYM","Cayman Isds","0","W00","World","H5","HS","true","1905","Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5.062","true","-1","N/A","0","false","5.062","true","0","false","160.853",,"160.853","6","false","true",
"C","A","20210101","2021","52","2021","372","IRL","Ireland","M","Import","292","GIB","Gibraltar","0","W00","World","H5","HS","true","1905","Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","0.484","true","-1","N/A","0","false","0.484","true","0","false","15.376",,"15.376","6","false","true",
"C","A","20210101","2021","52","2021","372","IRL","Ireland","M","Import","772","TKL","Tokelau","0","W00","World","H5","HS","true","1905","Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1","false","8","kg","1","false","1","false","0","false","3.548",,"3.548","0","false","true",
"C","A","20210101","2021","52","2021","372","IRL","Ireland","M","Import","796","TCA","Turks and Caicos Isds","0","W00","World","H5","HS","true","1905","Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","33.201","true","-1","N/A","0","false","33.201","true","0","false","1055.004",,"1055.004","6","false","true",
"C","A","20210101","2021","52","2021","410","KOR","Rep. of Korea","M","Import","16","ASM","American Samoa","0","W00","World","H5","HS","true","1905","Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","12.75","false","8","kg","12.75","false","12.75","false","0","false","154",,"154","0","false","true",
